Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20182020","2018-2020","%","1.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61211","Confidence interval: Lower bound","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20182020","2018-2020","%","<0.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61212","Confidence interval: Upper bound","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20182020","2018-2020","%","2.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20192021","2019-2021","%","1.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61211","Confidence interval: Lower bound","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20192021","2019-2021","%","<0.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61212","Confidence interval: Upper bound","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20192021","2019-2021","%","3.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20142016","2014-2016","%","1","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61211","Confidence interval: Lower bound","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20142016","2014-2016","%","<0.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61212","Confidence interval: Upper bound","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20142016","2014-2016","%","1.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20152017","2015-2017","%","0.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61211","Confidence interval: Lower bound","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20152017","2015-2017","%","<0.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61212","Confidence interval: Upper bound","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20152017","2015-2017","%","1.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20162018","2016-2018","%","0.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61211","Confidence interval: Lower bound","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20162018","2016-2018","%","<0.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61212","Confidence interval: Upper bound","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20162018","2016-2018","%","1.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20172019","2017-2019","%","0.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61211","Confidence interval: Lower bound","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20172019","2017-2019","%","<0.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61212","Confidence interval: Upper bound","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20172019","2017-2019","%","1.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20182020","2018-2020","%","0.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61211","Confidence interval: Lower bound","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20182020","2018-2020","%","<0.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61212","Confidence interval: Upper bound","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20182020","2018-2020","%","1.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20192021","2019-2021","%","0.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61211","Confidence interval: Lower bound","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20192021","2019-2021","%","<0.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61212","Confidence interval: Upper bound","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20192021","2019-2021","%","1.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20142016","2014-2016","%","8.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61211","Confidence interval: Lower bound","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20142016","2014-2016","%","6.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61212","Confidence interval: Upper bound","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20142016","2014-2016","%","10.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20152017","2015-2017","%","7.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61211","Confidence interval: Lower bound","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20152017","2015-2017","%","6.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61212","Confidence interval: Upper bound","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20152017","2015-2017","%","9.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20162018","2016-2018","%","7.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61211","Confidence interval: Lower bound","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20162018","2016-2018","%","6","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61212","Confidence interval: Upper bound","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20162018","2016-2018","%","9.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20172019","2017-2019","%","7.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61211","Confidence interval: Lower bound","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20172019","2017-2019","%","5.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61212","Confidence interval: Upper bound","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20172019","2017-2019","%","8.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20182020","2018-2020","%","6.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61211","Confidence interval: Lower bound","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20182020","2018-2020","%","5.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61212","Confidence interval: Upper bound","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20182020","2018-2020","%","8.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20192021","2019-2021","%","6.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61211","Confidence interval: Lower bound","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20192021","2019-2021","%","4.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61212","Confidence interval: Upper bound","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20192021","2019-2021","%","7.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20142016","2014-2016","%","7.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61211","Confidence interval: Lower bound","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20142016","2014-2016","%","5.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61212","Confidence interval: Upper bound","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20142016","2014-2016","%","10","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20152017","2015-2017","%","7.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61211","Confidence interval: Lower bound","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20152017","2015-2017","%","4.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61212","Confidence interval: Upper bound","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20152017","2015-2017","%","9.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20162018","2016-2018","%","7.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61211","Confidence interval: Lower bound","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20162018","2016-2018","%","4.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61212","Confidence interval: Upper bound","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20162018","2016-2018","%","9.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20172019","2017-2019","%","7.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61211","Confidence interval: Lower bound","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20172019","2017-2019","%","4.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61212","Confidence interval: Upper bound","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20172019","2017-2019","%","9.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20182020","2018-2020","%","6.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61211","Confidence interval: Lower bound","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20182020","2018-2020","%","3.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61212","Confidence interval: Upper bound","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20182020","2018-2020","%","8.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20192021","2019-2021","%","5.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61211","Confidence interval: Lower bound","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20192021","2019-2021","%","2.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61212","Confidence interval: Upper bound","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20192021","2019-2021","%","7.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20142016","2014-2016","%","9.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61211","Confidence interval: Lower bound","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20142016","2014-2016","%","6.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61212","Confidence interval: Upper bound","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20142016","2014-2016","%","11.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20152017","2015-2017","%","8","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61211","Confidence interval: Lower bound","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20152017","2015-2017","%","5.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61212","Confidence interval: Upper bound","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20152017","2015-2017","%","10.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20162018","2016-2018","%","7.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61211","Confidence interval: Lower bound","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20162018","2016-2018","%","5.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61212","Confidence interval: Upper bound","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20162018","2016-2018","%","9.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20172019","2017-2019","%","7.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61211","Confidence interval: Lower bound","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20172019","2017-2019","%","5.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61212","Confidence interval: Upper bound","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20172019","2017-2019","%","9.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20182020","2018-2020","%","6.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61211","Confidence interval: Lower bound","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20182020","2018-2020","%","4.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61212","Confidence interval: Upper bound","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20182020","2018-2020","%","8.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6121","Value","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20192021","2019-2021","%","5.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61211","Confidence interval: Lower bound","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20192021","2019-2021","%","2.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61212","Confidence interval: Upper bound","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20192021","2019-2021","%","7.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20142016","2014-2016","millions","0.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61321","Confidence interval: Lower bound","210071","Number of severely food insecure people (million) (3-year average)","20142016","2014-2016","millions","0.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61322","Confidence interval: Upper bound","210071","Number of severely food insecure people (million) (3-year average)","20142016","2014-2016","millions","1.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20152017","2015-2017","millions","0.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61321","Confidence interval: Lower bound","210071","Number of severely food insecure people (million) (3-year average)","20152017","2015-2017","millions","0.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61322","Confidence interval: Upper bound","210071","Number of severely food insecure people (million) (3-year average)","20152017","2015-2017","millions","1","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20162018","2016-2018","millions","0.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61321","Confidence interval: Lower bound","210071","Number of severely food insecure people (million) (3-year average)","20162018","2016-2018","millions","0.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61322","Confidence interval: Upper bound","210071","Number of severely food insecure people (million) (3-year average)","20162018","2016-2018","millions","1.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20172019","2017-2019","millions","0.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61321","Confidence interval: Lower bound","210071","Number of severely food insecure people (million) (3-year average)","20172019","2017-2019","millions","0.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61322","Confidence interval: Upper bound","210071","Number of severely food insecure people (million) (3-year average)","20172019","2017-2019","millions","1","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20182020","2018-2020","millions","0.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61321","Confidence interval: Lower bound","210071","Number of severely food insecure people (million) (3-year average)","20182020","2018-2020","millions","0.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61322","Confidence interval: Upper bound","210071","Number of severely food insecure people (million) (3-year average)","20182020","2018-2020","millions","1.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20192021","2019-2021","millions","1.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61321","Confidence interval: Lower bound","210071","Number of severely food insecure people (million) (3-year average)","20192021","2019-2021","millions","0.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61322","Confidence interval: Upper bound","210071","Number of severely food insecure people (million) (3-year average)","20192021","2019-2021","millions","1.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6132","Value","210071M","Number of severely food insecure male adults (million) (3-year average)","20142016","2014-2016","millions","0.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61321","Confidence interval: Lower bound","210071M","Number of severely food insecure male adults (million) (3-year average)","20142016","2014-2016","millions","0.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61322","Confidence interval: Upper bound","210071M","Number of severely food insecure male adults (million) (3-year average)","20142016","2014-2016","millions","0.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6132","Value","210071M","Number of severely food insecure male adults (million) (3-year average)","20152017","2015-2017","millions","0.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61321","Confidence interval: Lower bound","210071M","Number of severely food insecure male adults (million) (3-year average)","20152017","2015-2017","millions","0.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61322","Confidence interval: Upper bound","210071M","Number of severely food insecure male adults (million) (3-year average)","20152017","2015-2017","millions","0.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6132","Value","210071M","Number of severely food insecure male adults (million) (3-year average)","20162018","2016-2018","millions","0.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61321","Confidence interval: Lower bound","210071M","Number of severely food insecure male adults (million) (3-year average)","20162018","2016-2018","millions","0.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61322","Confidence interval: Upper bound","210071M","Number of severely food insecure male adults (million) (3-year average)","20162018","2016-2018","millions","0.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6132","Value","210071M","Number of severely food insecure male adults (million) (3-year average)","20172019","2017-2019","millions","0.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61321","Confidence interval: Lower bound","210071M","Number of severely food insecure male adults (million) (3-year average)","20172019","2017-2019","millions","0.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61322","Confidence interval: Upper bound","210071M","Number of severely food insecure male adults (million) (3-year average)","20172019","2017-2019","millions","0.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6132","Value","210071M","Number of severely food insecure male adults (million) (3-year average)","20182020","2018-2020","millions","0.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61321","Confidence interval: Lower bound","210071M","Number of severely food insecure male adults (million) (3-year average)","20182020","2018-2020","millions","<0.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61322","Confidence interval: Upper bound","210071M","Number of severely food insecure male adults (million) (3-year average)","20182020","2018-2020","millions","0.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6132","Value","210071M","Number of severely food insecure male adults (million) (3-year average)","20192021","2019-2021","millions","0.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61321","Confidence interval: Lower bound","210071M","Number of severely food insecure male adults (million) (3-year average)","20192021","2019-2021","millions","0.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61322","Confidence interval: Upper bound","210071M","Number of severely food insecure male adults (million) (3-year average)","20192021","2019-2021","millions","0.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6132","Value","210071F","Number of severely food insecure female adults (million) (3-year average)","20142016","2014-2016","millions","0.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61321","Confidence interval: Lower bound","210071F","Number of severely food insecure female adults (million) (3-year average)","20142016","2014-2016","millions","<0.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61322","Confidence interval: Upper bound","210071F","Number of severely food insecure female adults (million) (3-year average)","20142016","2014-2016","millions","0.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6132","Value","210071F","Number of severely food insecure female adults (million) (3-year average)","20152017","2015-2017","millions","0.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61321","Confidence interval: Lower bound","210071F","Number of severely food insecure female adults (million) (3-year average)","20152017","2015-2017","millions","<0.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61322","Confidence interval: Upper bound","210071F","Number of severely food insecure female adults (million) (3-year average)","20152017","2015-2017","millions","0.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6132","Value","210071F","Number of severely food insecure female adults (million) (3-year average)","20162018","2016-2018","millions","0.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61321","Confidence interval: Lower bound","210071F","Number of severely food insecure female adults (million) (3-year average)","20162018","2016-2018","millions","<0.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61322","Confidence interval: Upper bound","210071F","Number of severely food insecure female adults (million) (3-year average)","20162018","2016-2018","millions","0.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6132","Value","210071F","Number of severely food insecure female adults (million) (3-year average)","20172019","2017-2019","millions","0.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61321","Confidence interval: Lower bound","210071F","Number of severely food insecure female adults (million) (3-year average)","20172019","2017-2019","millions","<0.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61322","Confidence interval: Upper bound","210071F","Number of severely food insecure female adults (million) (3-year average)","20172019","2017-2019","millions","0.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6132","Value","210071F","Number of severely food insecure female adults (million) (3-year average)","20182020","2018-2020","millions","0.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61321","Confidence interval: Lower bound","210071F","Number of severely food insecure female adults (million) (3-year average)","20182020","2018-2020","millions","<0.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61322","Confidence interval: Upper bound","210071F","Number of severely food insecure female adults (million) (3-year average)","20182020","2018-2020","millions","0.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6132","Value","210071F","Number of severely food insecure female adults (million) (3-year average)","20192021","2019-2021","millions","0.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61321","Confidence interval: Lower bound","210071F","Number of severely food insecure female adults (million) (3-year average)","20192021","2019-2021","millions","<0.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61322","Confidence interval: Upper bound","210071F","Number of severely food insecure female adults (million) (3-year average)","20192021","2019-2021","millions","0.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6132","Value","210081","Number of moderately or severely food insecure people (million) (3-year average)","20142016","2014-2016","millions","5.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61321","Confidence interval: Lower bound","210081","Number of moderately or severely food insecure people (million) (3-year average)","20142016","2014-2016","millions","4.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61322","Confidence interval: Upper bound","210081","Number of moderately or severely food insecure people (million) (3-year average)","20142016","2014-2016","millions","6.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6132","Value","210081","Number of moderately or severely food insecure people (million) (3-year average)","20152017","2015-2017","millions","4.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61321","Confidence interval: Lower bound","210081","Number of moderately or severely food insecure people (million) (3-year average)","20152017","2015-2017","millions","3.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61322","Confidence interval: Upper bound","210081","Number of moderately or severely food insecure people (million) (3-year average)","20152017","2015-2017","millions","5.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6132","Value","210081","Number of moderately or severely food insecure people (million) (3-year average)","20162018","2016-2018","millions","4.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61321","Confidence interval: Lower bound","210081","Number of moderately or severely food insecure people (million) (3-year average)","20162018","2016-2018","millions","3.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61322","Confidence interval: Upper bound","210081","Number of moderately or severely food insecure people (million) (3-year average)","20162018","2016-2018","millions","5.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6132","Value","210081","Number of moderately or severely food insecure people (million) (3-year average)","20172019","2017-2019","millions","4.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61321","Confidence interval: Lower bound","210081","Number of moderately or severely food insecure people (million) (3-year average)","20172019","2017-2019","millions","3.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61322","Confidence interval: Upper bound","210081","Number of moderately or severely food insecure people (million) (3-year average)","20172019","2017-2019","millions","5.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6132","Value","210081","Number of moderately or severely food insecure people (million) (3-year average)","20182020","2018-2020","millions","4","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61321","Confidence interval: Lower bound","210081","Number of moderately or severely food insecure people (million) (3-year average)","20182020","2018-2020","millions","3.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61322","Confidence interval: Upper bound","210081","Number of moderately or severely food insecure people (million) (3-year average)","20182020","2018-2020","millions","5","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6132","Value","210081","Number of moderately or severely food insecure people (million) (3-year average)","20192021","2019-2021","millions","3.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61321","Confidence interval: Lower bound","210081","Number of moderately or severely food insecure people (million) (3-year average)","20192021","2019-2021","millions","2.9","E","Estimated value",""
